COURSE NUMBER,COURSE TITLE,MINIMUM CREDITS,MAXIMUM CREDITS,GRADING METHOD,SECTION ID,INSTRUCTOR,TOTAL SEATS,OPEN SEATS,WAITLIST COUNT,LECTURE TIME,DISCUSSION TIME,LAB TIME,UNSPECIFIED TIME MESSAGE,HAS LECTURE,HAS DISCUSSION,HAS LAB,IS NORMAL,IS BLENDED (NORMAL AND ONLINE),IS ONLINE,SPECIAL RESTRICTION,PREREQUISITE,COREQUISITE,RESTRICTION,CREDIT ONLY GRANTED FOR,FORMERLY,RECOMMENDED,CROSS-LISTED WITH,DESCRIPTION
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0212,Mestiyage Gunatilleka,25,0,6,TuTh 9:30am-10:45am,M 9:00am-9:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0213,Mestiyage Gunatilleka,25,0,6,TuTh 9:30am-10:45am,M 9:00am-9:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0221,Mestiyage Gunatilleka,25,0,7,TuTh 9:30am-10:45am,M 10:00am-10:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0222,Mestiyage Gunatilleka,25,0,7,TuTh 9:30am-10:45am,M 10:00am-10:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0223,Mestiyage Gunatilleka,25,0,8,TuTh 9:30am-10:45am,M 10:00am-10:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0231,Mestiyage Gunatilleka,25,0,8,TuTh 9:30am-10:45am,M 11:00am-11:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0232,Mestiyage Gunatilleka,25,0,9,TuTh 9:30am-10:45am,M 11:00am-11:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0233,Mestiyage Gunatilleka,25,0,9,TuTh 9:30am-10:45am,M 11:00am-11:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0311,Sana Jahedi,25,0,0,TuTh 2:00pm-3:15pm,W 8:00am-8:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0312,Sana Jahedi,25,0,0,TuTh 2:00pm-3:15pm,W 8:00am-8:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0313,Sana Jahedi,25,0,0,TuTh 2:00pm-3:15pm,W 8:00am-8:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0321,Sana Jahedi,25,0,1,TuTh 2:00pm-3:15pm,W 9:00am-9:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0322,Sana Jahedi,25,0,2,TuTh 2:00pm-3:15pm,W 9:00am-9:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0323,Sana Jahedi,25,0,2,TuTh 2:00pm-3:15pm,W 9:00am-9:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0331,Sana Jahedi,25,0,4,TuTh 2:00pm-3:15pm,W 10:00am-10:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0332,Sana Jahedi,25,0,3,TuTh 2:00pm-3:15pm,W 10:00am-10:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0333,Sana Jahedi,25,0,3,TuTh 2:00pm-3:15pm,W 10:00am-10:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0511,Jenna Zomback,25,0,0,TuTh 9:30am-10:45am,M 11:00am-11:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0521,Jenna Zomback,25,2,0,TuTh 9:30am-10:45am,M 12:00pm-12:50pm,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT400,Applied Probability and Statistics I,3,3,"Reg, P-F, Aud",0531,Jenna Zomback,25,10,0,TuTh 9:30am-10:45am,M 1:00pm-1:50pm,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (MATH131, MATH141); or students who have taken courses with comparable content may contact the department",,,"DATA400, ENEE324, or STAT400",,,DATA400,"Random variables, standard distributions, moments, law of large numbers and central limit theorem. Sampling methods, estimation of parameters, testing of hypotheses."
STAT401,Applied Probability and Statistics II,3,3,"Reg, P-F, Aud",0111,Jonathan Fernandes,25,0,3,MWF 2:00pm-2:50pm,Th 8:00am-8:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (STAT400, STAT410)",,,,,,,"Point estimation - unbiased and consistent estimators. Interval estimation. Minimum variance and maximum likelihood estimators. Testing of hypotheses. Regression, correlation and analysis of variance. Sampling distributions. Elements of non-parametric methods."
STAT401,Applied Probability and Statistics II,3,3,"Reg, P-F, Aud",0112,Jonathan Fernandes,20,0,0,MWF 2:00pm-2:50pm,Th 9:00am-9:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (STAT400, STAT410)",,,,,,,"Point estimation - unbiased and consistent estimators. Interval estimation. Minimum variance and maximum likelihood estimators. Testing of hypotheses. Regression, correlation and analysis of variance. Sampling distributions. Elements of non-parametric methods."
STAT401,Applied Probability and Statistics II,3,3,"Reg, P-F, Aud",0113,Jonathan Fernandes,25,0,1,MWF 2:00pm-2:50pm,Th 10:00am-10:50am,,,1,1,0,1,0,0,,"1 course with a minimum grade of C- from (STAT400, STAT410)",,,,,,,"Point estimation - unbiased and consistent estimators. Interval estimation. Minimum variance and maximum likelihood estimators. Testing of hypotheses. Regression, correlation and analysis of variance. Sampling distributions. Elements of non-parametric methods."
